month,issue_date,candidate,mae,rmse,bias,mae_h1_24,mae_h25_48,n
2025-10,2025-10-22,naive,0.27599863711665895,0.28823673784328463,0.25408342483433505,0.28423967483433504,0.2677575993989829,96
2025-10,2025-10-23,naive,0.34225419941439367,0.3976560521547904,-0.08775685294344272,0.2677575993989829,0.41675079942980425,96
2025-10,2025-10-24,naive,0.30534544036061023,0.38527995723876846,-0.2452047696101094,0.41675079942980425,0.19394008129141624,96
2025-10,2025-10-25,naive,0.23537734531514873,0.26720010892472484,0.0875903692787795,0.19394008129141624,0.2768146093388812,96
2025-10,2025-10-26,naive,0.2679458265911543,0.28192491682571125,0.25298967483433504,0.2768146093388812,0.25907704384342733,96
2025-10,2025-10-27,naive,0.24791021343812605,0.2695841636789614,0.16651398038989063,0.25907704384342733,0.2367433830328248,96
2025-10,2025-10-28,naive,0.18813501695176452,0.22527588657785103,0.08998620261211283,0.2367433830328248,0.1395266508707043,96
2025-10,2025-10-29,naive,0.19611655301279088,0.22757084108429185,0.13844106372322393,0.1395266508707043,0.2527064551548775,96
2025-10,2025-10-30,naive,0.28049157709200184,0.3219510176216902,0.029031341501001718,0.2527064551548775,0.3082766990291262,96
2025-10,2025-10-31,naive,0.3821034635537062,0.4431567596044974,-0.24110754738788712,0.3082766990291262,0.45593022807828626,96
2025-10,2025-10-01,isotonic,0.24478070142567687,0.33215508336232114,-0.17163783764872023,0.13290198309645068,0.35665941975490306,96
2025-10,2025-10-02,isotonic,0.20178024540585734,0.30157670394552777,-0.14989496700529903,0.24721257699345175,0.0806273611722723,66
2025-10,2025-10-03,isotonic,0.09793875824162938,0.12427296030051314,0.0009367093363617703,0.09793875824162938,,18
2025-10,2025-10-04,isotonic,0.21756604869293536,0.2378809689185117,-0.12314151124061268,,0.21756604869293536,22
2025-10,2025-10-05,isotonic,0.11582996061645254,0.15276579706472304,-0.016264411039219,0.19254328018340203,0.07914098169312889,68
2025-10,2025-10-06,isotonic,0.10071695000674646,0.1378799986495711,0.00960084577050327,0.06996530691126077,0.1301872746399203,94
2025-10,2025-10-07,isotonic,0.13822959410074767,0.16197062842482682,0.016666047794747018,0.1575566223521254,0.11890256584936998,96
2025-10,2025-10-08,isotonic,0.0851934081884232,0.10244673106357159,0.014036142061901466,0.1116710938025162,0.05871572257433024,96
2025-10,2025-10-09,isotonic,0.08224667423906605,0.09594420289612293,0.024101918823203016,0.05934880215843469,0.10514454631969739,96
2025-10,2025-10-10,isotonic,0.09389107617568232,0.11363825452369206,0.019969929866982462,0.08852338041738761,0.09925877193397703,96
2025-10,2025-10-11,isotonic,0.12074197543302785,0.1608545156344302,-0.014891328424722091,0.105976546123298,0.13550740474275771,96
2025-10,2025-10-12,isotonic,0.22510010761741472,0.2883073852561442,-0.1228944945469415,0.13905268083488295,0.3111475343999465,96
2025-10,2025-10-13,isotonic,0.30167080108876326,0.3448822010708883,-0.2555760603807912,0.2672089409940532,0.3361326611834734,96
2025-10,2025-10-14,isotonic,0.22671497496541307,0.26463324585443987,-0.193430139757261,0.27872271684099426,0.1747072330898319,96
2025-10,2025-10-15,isotonic,0.14615252833860104,0.184121792969169,-0.00472849238117391,0.13217136218944572,0.16013369448775633,96
2025-10,2025-10-16,isotonic,0.15059603854309309,0.17984157485441138,0.0903863639444441,0.15505866245075242,0.1461334146354337,96
2025-10,2025-10-17,isotonic,0.15086287366031106,0.18707815028453714,0.15070415575263937,0.12237222302146783,0.1793535242991543,96
2025-10,2025-10-18,isotonic,0.14554978492215168,0.18768180369276655,0.03588656188826805,0.10118713568799222,0.18991243415631112,96
2025-10,2025-10-19,isotonic,0.20713219184002982,0.2543523556291108,0.07583917133015557,0.2034204192020518,0.2108439644780078,96
2025-10,2025-10-20,isotonic,0.12927251763254624,0.16421711013578955,0.09461793978551976,0.0815865430371549,0.1769584922279376,96
2025-10,2025-10-21,isotonic,0.10288418848119579,0.12562221805074708,0.07520792304281501,0.1355179437964118,0.0702504331659798,96
2025-10,2025-10-22,isotonic,0.09111523044977667,0.11539042427762798,0.055662786288790435,0.07517180273012274,0.10705865816943061,96
2025-10,2025-10-23,isotonic,0.14449711163684942,0.17588981522327737,-0.057592749913295195,0.10295498381648238,0.18603923945721643,96
2025-10,2025-10-24,isotonic,0.16864697945272614,0.1993218085674704,-0.12169064163374262,0.20877595629362955,0.1285180026118227,96
2025-10,2025-10-25,isotonic,0.11864268864507399,0.14564173661680868,0.01962433921333794,0.1480568598647575,0.08922851742539047,96
2025-10,2025-10-26,isotonic,0.16919766884175222,0.2462100903540568,0.11722704004955393,0.1089433478901561,0.22945198979334827,96
2025-10,2025-10-27,isotonic,0.16875542587451384,0.21787615183129963,0.10830645254451761,0.17415852505314477,0.16335232669588287,96
2025-10,2025-10-28,isotonic,0.1433873764874351,0.16821369217637522,0.05845729247427006,0.15106420872671544,0.1357105442481548,96
2025-10,2025-10-29,isotonic,0.1725939908854833,0.21393734047299484,0.09500898923871691,0.1380794050546236,0.20710857671634297,96
2025-10,2025-10-30,isotonic,0.14118281269334534,0.17658936233832057,0.0020525277308188435,0.12353763790913437,0.15882798747755633,96
2025-10,2025-10-31,isotonic,0.18005621290214288,0.2240211591099017,-0.14172425297095384,0.16216512949338405,0.1979472963109017,96
2025-10,2025-10-01,ridge,0.2282945245117236,0.333885738704963,-0.13245183952927087,0.08303985004037058,0.3735491989830766,96
2025-10,2025-10-02,ridge,0.19452334102646085,0.27663015075799224,-0.12405778302387008,0.24058466432248152,0.07169314557040578,66
2025-10,2025-10-03,ridge,0.06953708669277947,0.09599664021883782,0.006132487203744399,0.06953708669277947,,18
2025-10,2025-10-04,ridge,0.19127165801201604,0.213972603839979,-0.07953543009803402,,0.19127165801201604,22
2025-10,2025-10-05,ridge,0.12181745020311877,0.1512100430535738,0.011207915833902312,0.18952552996418914,0.08943532509999817,68
2025-10,2025-10-06,ridge,0.0985904096899315,0.1317522582569588,0.012518438343212177,0.07465547274099549,0.12152805759932851,94
2025-10,2025-10-07,ridge,0.14974329538444905,0.1712472357134167,0.02401135197374522,0.18047800351519935,0.11900858725369874,96
2025-10,2025-10-08,ridge,0.09632675974206444,0.11228875412403339,0.032546275893456635,0.11821238618111128,0.07444113330301756,96
2025-10,2025-10-09,ridge,0.07912042614424607,0.08989494018032812,0.02856984369816869,0.05828774250563843,0.09995310978285366,96
2025-10,2025-10-10,ridge,0.09308935058223926,0.11604268653891733,0.025467307926529348,0.07672277077559397,0.10945593038888453,96
2025-10,2025-10-11,ridge,0.12253116751381553,0.16553671354082874,-0.027665757943983346,0.11361115698270553,0.13145117804492554,96
2025-10,2025-10-12,ridge,0.2276204809442837,0.2862513437682353,-0.14697479612332745,0.1336725220082242,0.32156843988034317,96
2025-10,2025-10-13,ridge,0.30522972370222945,0.34210993537243145,-0.2593611411130709,0.2823753567057205,0.3280840906987384,96
2025-10,2025-10-14,ridge,0.20991694442850642,0.2521290516650278,-0.16407850856628298,0.2838251259970453,0.13600876285996755,96
2025-10,2025-10-15,ridge,0.14936433057820994,0.18449011181095204,0.03942959095041711,0.11447041653510553,0.18425824462131435,96
2025-10,2025-10-16,ridge,0.15393618305058304,0.18670988238277286,0.11625281234245222,0.16008159295227567,0.14779077314889044,96
2025-10,2025-10-17,ridge,0.13094500625552516,0.1776075154175993,0.12898990465767635,0.10388624686603747,0.15800376564501284,96
2025-10,2025-10-18,ridge,0.1270039031826001,0.18168259820317617,0.016507038160034196,0.06670225461564147,0.18730555174955876,96
2025-10,2025-10-19,ridge,0.20985907376280685,0.2665826388805785,0.08105195119530965,0.19705108344368485,0.22266706408192885,96
2025-10,2025-10-20,ridge,0.12807969429385538,0.1703882547737267,0.08267197432725679,0.07210294959285496,0.1840564389948558,96
2025-10,2025-10-21,ridge,0.09444460905014579,0.12400032306502455,0.04741935904693608,0.14416985710103425,0.04471936099925731,96
2025-10,2025-10-22,ridge,0.0668930512213668,0.10020339503162042,0.019690006842049947,0.05362204945623663,0.08016405298649697,96
2025-10,2025-10-23,ridge,0.11377902682704827,0.1448054343537298,-0.046460400225026406,0.07804354506974147,0.14951450858435503,96
2025-10,2025-10-24,ridge,0.14826179694715833,0.1839331938526974,-0.08484757319003351,0.1723533867765473,0.12417020711776933,96
2025-10,2025-10-25,ridge,0.10415860608741057,0.14546931085397752,0.010928318829114547,0.15017381843845304,0.0581433937363681,96
2025-10,2025-10-26,ridge,0.14493311204619785,0.21593763338608832,0.08715020252715117,0.07063289424804474,0.21923332984435095,96
2025-10,2025-10-27,ridge,0.16625545419204343,0.20816756621472007,0.11422322491954834,0.1593925782437578,0.17311833014032904,96
2025-10,2025-10-28,ridge,0.1437464995679095,0.1635891031841048,0.06065808691430433,0.15976065910106763,0.12773234003475134,96
2025-10,2025-10-29,ridge,0.17626523969825322,0.21999359544828997,0.10144452485468876,0.1423030254890022,0.21022745390750422,96
2025-10,2025-10-30,ridge,0.14331186719135094,0.17289425165451586,0.020450455257621524,0.12376114953981993,0.162862584842882,96
2025-10,2025-10-31,ridge,0.1801689876294725,0.2143589316511474,-0.11178428228701454,0.1664528921843478,0.1938850830745972,96
2025-10,2025-10-01,elastic_net,0.22968047055064078,0.3364136694154734,-0.1386206863918946,0.08447464344570614,0.3748862976555755,96
2025-10,2025-10-02,elastic_net,0.1958832509166095,0.28070989770167426,-0.13109332801230397,0.24201962503198074,0.07285291994228618,66
2025-10,2025-10-03,elastic_net,0.06630362574753149,0.09368702336132644,0.004684421405476158,0.06630362574753149,,18
2025-10,2025-10-04,elastic_net,0.19546308705687435,0.2153827572161206,-0.0868964065572786,,0.19546308705687435,22
2025-10,2025-10-05,elastic_net,0.11709126320087367,0.14835982361089994,0.0013278494491608655,0.19329808016822633,0.08064452465127023,68
2025-10,2025-10-06,elastic_net,0.09459507782947722,0.1309616391462252,0.00470312559434075,0.06713404572058466,0.1209119002671659,94
2025-10,2025-10-07,elastic_net,0.14746615962569398,0.1707642637057628,0.018457560583320678,0.18070353608066003,0.11422878317072793,96
2025-10,2025-10-08,elastic_net,0.08987251895831139,0.10677860234557947,0.023624544842809573,0.11429423183796254,0.06545080607866023,96
2025-10,2025-10-09,elastic_net,0.07322193901054667,0.08527840951152184,0.02028495303223313,0.051402324023836356,0.095041553997257,96
2025-10,2025-10-10,elastic_net,0.09180853767943764,0.11523178649775866,0.022540025339685604,0.07596826686829859,0.10764880849057668,96
2025-10,2025-10-11,elastic_net,0.12099279238234018,0.1635445886696632,-0.026422589831921316,0.1123519599540388,0.12963362481064153,96
2025-10,2025-10-12,elastic_net,0.22681102480713214,0.28446303183376587,-0.14211830002492926,0.13413058664009292,0.3194914629741714,96
2025-10,2025-10-13,elastic_net,0.302480941970009,0.33850966158550144,-0.25561404005093197,0.2804126595851188,0.32454922435489925,96
2025-10,2025-10-14,elastic_net,0.20985681815427612,0.2505994904121973,-0.16515986774916477,0.2798332492879931,0.13988038702055916,96
2025-10,2025-10-15,elastic_net,0.1474185554962839,0.18222035870757422,0.03238422512332665,0.11537260697859834,0.17946450401396943,96
2025-10,2025-10-16,elastic_net,0.15389244726385523,0.1859873482894399,0.11447284167171656,0.15711230819007402,0.15067258633763642,96
2025-10,2025-10-17,elastic_net,0.13605917061237227,0.18142387366292204,0.13453068880930732,0.10817360695592786,0.16394473426881673,96
2025-10,2025-10-18,elastic_net,0.13153508328601674,0.18461505990003818,0.020409292190029404,0.07263232387242327,0.19043784269961017,96
2025-10,2025-10-19,elastic_net,0.213241760723247,0.26829487863810886,0.08400520244180869,0.20091063433529097,0.22557288711120313,96
2025-10,2025-10-20,elastic_net,0.13321564971480748,0.17431895166852726,0.08698462296823146,0.07886961111672278,0.18756168831289224,96
2025-10,2025-10-21,elastic_net,0.09751471703940207,0.12787743933615714,0.051869396025409374,0.15084665468180794,0.044182779396996226,96
2025-10,2025-10-22,elastic_net,0.06985955323149562,0.10232709431524989,0.026083227978187472,0.056326436685184944,0.08339266977780628,96
2025-10,2025-10-23,elastic_net,0.11546805239029019,0.1452327511041936,-0.04027317298979716,0.08268907099933147,0.14824703378124893,96
2025-10,2025-10-24,elastic_net,0.14637254570801536,0.1823668362950835,-0.07974938035036316,0.16927393953435474,0.12347115188167594,96
2025-10,2025-10-25,elastic_net,0.10585965784119862,0.1459538229977504,0.017481874396913604,0.1511537282359164,0.06056558744648081,96
2025-10,2025-10-26,elastic_net,0.14838142502898657,0.21828283532866805,0.09389195703311064,0.07649399226887299,0.22026885778910013,96
2025-10,2025-10-27,elastic_net,0.1709523597417546,0.21377520734126826,0.12193065762439004,0.16554033557107253,0.1763643839124366,96
2025-10,2025-10-28,elastic_net,0.1466876071114432,0.16696495737181719,0.06770092197743892,0.165043799306379,0.12833141491650743,96
2025-10,2025-10-29,elastic_net,0.18098903138085132,0.22386064833215472,0.10848455398586122,0.1462462262723101,0.21573183648939254,96
2025-10,2025-10-30,elastic_net,0.14649960501839657,0.17413644755923224,0.02668466640162795,0.12926938517576955,0.16372982486102364,96
2025-10,2025-10-31,elastic_net,0.17737461320316725,0.21160712748519744,-0.10533236423340163,0.16690979403346465,0.18783943237286982,96
2025-10,2025-10-01,random_forest,0.23876094965953257,0.3384692409080475,-0.14072551879170417,0.09693824720435888,0.3805836521147062,96
2025-10,2025-10-02,random_forest,0.21461601098193142,0.32358546078139544,-0.17280176944892536,0.26600460073901866,0.07757977162969873,66
2025-10,2025-10-03,random_forest,0.08168302467758246,0.11405041576513583,-0.025610055883311608,0.08168302467758246,,18
2025-10,2025-10-04,random_forest,0.15248664193037598,0.20954209760221096,0.004468534998815857,,0.15248664193037598,22
2025-10,2025-10-05,random_forest,0.0889329524502273,0.13235141159804098,0.015292737330868016,0.15138838746293495,0.05906296179197579,68
2025-10,2025-10-06,random_forest,0.08794070757061294,0.131078895840998,-0.021472517111190484,0.05393081993543054,0.12053351655432938,94
2025-10,2025-10-07,random_forest,0.10493232952003233,0.13684773809409814,-0.017352868075371106,0.12422509484286408,0.0856395641972006,96
2025-10,2025-10-08,random_forest,0.06329899617695671,0.07849516974103311,-0.000920136901134477,0.07801128484270663,0.04858670751120677,96
2025-10,2025-10-09,random_forest,0.0597327592338052,0.07305016483993845,0.001665977325808167,0.03767893425907346,0.08178658420853695,96
2025-10,2025-10-10,random_forest,0.09924698653927096,0.1295735141166741,0.02178209366975464,0.06307897742946833,0.1354149956490736,96
2025-10,2025-10-11,random_forest,0.12163724992245178,0.15954865240558014,-0.014525272546187726,0.12000257902460602,0.12327192082029757,96
2025-10,2025-10-12,random_forest,0.21925977231266902,0.27790829776829823,-0.1276155187298001,0.12496538131945796,0.3135541633058801,96
2025-10,2025-10-13,random_forest,0.27126473380326593,0.30092823222788845,-0.21120056819160996,0.2552880282225653,0.28724143938396657,96
2025-10,2025-10-14,random_forest,0.1660788875157549,0.21063912503163806,-0.10344287100934796,0.2374684312095514,0.09468934382195836,96
2025-10,2025-10-15,random_forest,0.13846588339505903,0.1839124399596593,0.07147583923008873,0.09550286433119659,0.1814289024589215,96
2025-10,2025-10-16,random_forest,0.14225732782622502,0.17221262912968394,0.11000321237928391,0.12419824335624385,0.1603164122962062,96
2025-10,2025-10-17,random_forest,0.1465367471336396,0.190163277932845,0.14566995937370075,0.12135689118063175,0.1717166030866474,96
2025-10,2025-10-18,random_forest,0.13274939621733492,0.19117960218901306,0.012252159132744208,0.0681769389960512,0.19732185343861863,96
2025-10,2025-10-19,random_forest,0.21250354766661497,0.2700674593573452,0.07342828634662206,0.20112881048329292,0.223878284849937,96
2025-10,2025-10-20,random_forest,0.1351757060219551,0.1866101926453855,0.0986482762746448,0.07230812599533425,0.198043286048576,96
2025-10,2025-10-21,random_forest,0.09030204977694993,0.11638032408491929,0.05557164972636844,0.12009559207110494,0.060508507482794904,96
2025-10,2025-10-22,random_forest,0.0782171382357818,0.1092339118828253,0.032402434533759364,0.057340183565869875,0.09909409290569371,96
2025-10,2025-10-23,random_forest,0.10652641332047084,0.1318360901332318,-0.01944552898674201,0.08631277356248977,0.1267400530784519,96
2025-10,2025-10-24,random_forest,0.14023306320139686,0.17148317628700005,-0.03892059766602429,0.14333074024645134,0.13713538615634235,96
2025-10,2025-10-25,random_forest,0.1291165455796127,0.16314613250827906,0.05726583386745515,0.17127463505007193,0.0869584561091535,96
2025-10,2025-10-26,random_forest,0.16539639290551258,0.23308810287681603,0.12189929901146063,0.09646522607333481,0.23432755973769037,96
2025-10,2025-10-27,random_forest,0.18193014849283354,0.24177287201314787,0.13522871925495283,0.1688436320362324,0.1950166649494347,96
2025-10,2025-10-28,random_forest,0.16119914530616697,0.19066755009921957,0.08585561678667092,0.18336822727628346,0.13903006333605047,96
2025-10,2025-10-29,random_forest,0.19674487109454267,0.23885583879398772,0.12232856620227163,0.17152779054947218,0.22196195163961321,96
2025-10,2025-10-30,random_forest,0.12976732851615816,0.15966154890089299,0.04032823759271394,0.12092903977405996,0.1386056172582564,96
2025-10,2025-10-31,random_forest,0.14318746710546795,0.17632692866062338,-0.07431693736221649,0.14910650715776844,0.13726842705316747,96
2025-10,2025-10-01,extra_trees,0.24114035484249044,0.34051821642453795,-0.1439994144975861,0.097884331488299,0.3843963781966819,96
2025-10,2025-10-02,extra_trees,0.2031894391151938,0.30501865928395777,-0.1649938517720225,0.25010182581183155,0.07808974125749318,66
2025-10,2025-10-03,extra_trees,0.08863475066746784,0.1222884772405185,-0.029860178990951194,0.08863475066746784,,18
2025-10,2025-10-04,extra_trees,0.16108417115203447,0.20617738088833262,-0.021514027567439274,,0.16108417115203447,22
2025-10,2025-10-05,extra_trees,0.09663293368167612,0.13373128492515277,0.015405212789300222,0.15629806467447185,0.06809743625033902,68
2025-10,2025-10-06,extra_trees,0.08909819016584036,0.1254611007453445,-0.007366303405528125,0.057793853403544884,0.1190981795630402,94
2025-10,2025-10-07,extra_trees,0.11894895867217037,0.145357473012767,-0.005347314988896822,0.14004998559545145,0.09784793174888927,96
2025-10,2025-10-08,extra_trees,0.06817379784228363,0.08224770761544802,0.007890401442633295,0.08294522398628026,0.05340237169828699,96
2025-10,2025-10-09,extra_trees,0.0647792590373703,0.07859506358129996,0.007270009505099706,0.03804336691794747,0.09151515115679311,96
2025-10,2025-10-10,extra_trees,0.09054142703789562,0.12160774301666004,0.01570390050275694,0.059612332496693586,0.12147052157909766,96
2025-10,2025-10-11,extra_trees,0.11685531394112063,0.15683178305791892,-0.01878159328795848,0.10769702921898526,0.12601359866325598,96
2025-10,2025-10-12,extra_trees,0.21766634326506876,0.28189557463607373,-0.13776425192348044,0.12041565892235735,0.3149170276077802,96
2025-10,2025-10-13,extra_trees,0.2886663321781832,0.32900435052120686,-0.24395400196841358,0.2678437134942502,0.3094889508621162,96
2025-10,2025-10-14,extra_trees,0.18323068114687915,0.2231268124508136,-0.1347610017289419,0.24892451957919878,0.11753684271455951,96
2025-10,2025-10-15,extra_trees,0.1307831919172011,0.16964301232376316,0.04381979751523198,0.1010248682427931,0.16054151559160915,96
2025-10,2025-10-16,extra_trees,0.14231082262340136,0.16902696079262522,0.10073673886229674,0.12107431544060465,0.1635473298061981,96
2025-10,2025-10-17,extra_trees,0.140726861499457,0.17638821926364723,0.1403321640869285,0.11177274664362775,0.16968097635528626,96
2025-10,2025-10-18,extra_trees,0.13540094529455537,0.186990381179205,0.01986836559182639,0.07620703009561934,0.19459486049349142,96
2025-10,2025-10-19,extra_trees,0.20520810152417204,0.26300098438179514,0.06930674379628438,0.19117370131430902,0.21924250173403506,96
2025-10,2025-10-20,extra_trees,0.12336683908233537,0.1659016458065603,0.08838263756460073,0.06696313604080793,0.17977054212386276,96
2025-10,2025-10-21,extra_trees,0.0924118613787946,0.11309504841474737,0.05756372159760345,0.11988202792877266,0.06494169482881658,96
2025-10,2025-10-22,extra_trees,0.07574175782860186,0.10376485742237855,0.03675256308789884,0.05724033494796563,0.09424318070923808,96
2025-10,2025-10-23,extra_trees,0.1010534465080355,0.12903707220612262,-0.03306834877942406,0.078360854530236,0.12374603848583497,96
2025-10,2025-10-24,extra_trees,0.1354637702831619,0.16614236095356288,-0.06298327723823578,0.1424039654286291,0.12852357513769466,96
2025-10,2025-10-25,extra_trees,0.12388133869751487,0.15478242709839243,0.046785535577583935,0.15542259119178345,0.09234008620324628,96
2025-10,2025-10-26,extra_trees,0.16379479383757403,0.23407694546350385,0.11372438760040555,0.0928455797110707,0.23474400796407746,96
2025-10,2025-10-27,extra_trees,0.17769051620106682,0.23012358335276525,0.1313004756133459,0.17988414185085633,0.17549689055127726,96
2025-10,2025-10-28,extra_trees,0.14825197708458848,0.17077828944220733,0.07516541548159694,0.16231212062878267,0.13419183354039432,96
2025-10,2025-10-29,extra_trees,0.18013668881139036,0.21825889017390357,0.10602730371381723,0.1558857516647217,0.20438762595805904,96
2025-10,2025-10-30,extra_trees,0.13081603354996346,0.160279783640561,0.03519190359867689,0.1174713612789961,0.14416070582093082,96
2025-10,2025-10-31,extra_trees,0.14755119077311776,0.17978707249958037,-0.08740714394385181,0.14845912942458264,0.14664325212165288,96
2025-10,2025-10-01,hist_gradient_boosting,0.25058455788492234,0.36231573080455926,-0.17305155708794537,0.10015679982858255,0.4010123159412622,96
2025-10,2025-10-02,hist_gradient_boosting,0.24460101577451973,0.3665465836847658,-0.2202755865198315,0.30873887498315,0.07356672455150554,66
2025-10,2025-10-03,hist_gradient_boosting,0.09297660336636245,0.1308935977518243,-0.03830902166609641,0.09297660336636245,,18
2025-10,2025-10-04,hist_gradient_boosting,0.23584241584008384,0.26254048633994687,-0.13302409412650107,,0.23584241584008384,22
2025-10,2025-10-05,hist_gradient_boosting,0.10987292651386305,0.15474482256976618,-0.023148314516288567,0.22080161737166681,0.05682007436447864,68
2025-10,2025-10-06,hist_gradient_boosting,0.08780010185679706,0.14426710240474794,-0.036291431936113575,0.058726063892790475,0.1156627215723034,94
2025-10,2025-10-07,hist_gradient_boosting,0.09965776596805753,0.13861002818617152,-0.027318519583480496,0.11961822152547681,0.07969731041063823,96
2025-10,2025-10-08,hist_gradient_boosting,0.05906150069964807,0.07372417558295731,0.006473485627800028,0.06985262353654587,0.04827037786275027,96
2025-10,2025-10-09,hist_gradient_boosting,0.05748237184534364,0.0721310425940121,0.004329441819840101,0.038604261636447555,0.07636048205423972,96
2025-10,2025-10-10,hist_gradient_boosting,0.08868021356307093,0.11946337797448744,0.012446190625709069,0.061873446196362425,0.11548698092977945,96
2025-10,2025-10-11,hist_gradient_boosting,0.11917736655512386,0.15472161248142166,-0.012062551234014568,0.11296362253334435,0.12539111057690336,96
2025-10,2025-10-12,hist_gradient_boosting,0.1994161666758971,0.24323835999858295,-0.053062922638938775,0.13001804896858515,0.26881428438320903,96
2025-10,2025-10-13,hist_gradient_boosting,0.20077135199264048,0.2272627369005791,-0.08845194767494942,0.20824868671036104,0.19329401727491988,96
2025-10,2025-10-14,hist_gradient_boosting,0.13744567363008597,0.18018702746798837,-0.052916777847676684,0.17294220652939596,0.10194914073077595,96
2025-10,2025-10-15,hist_gradient_boosting,0.1378189102837518,0.18060883112323628,0.07518030533262783,0.09473631990855497,0.1809015006589486,96
2025-10,2025-10-16,hist_gradient_boosting,0.14061188066350697,0.16651899455196947,0.10827081422915608,0.13084599429261928,0.15037776703439468,96
2025-10,2025-10-17,hist_gradient_boosting,0.14100718535432089,0.18062897477551063,0.14068385831507493,0.1054416247349768,0.17657274597366499,96
2025-10,2025-10-18,hist_gradient_boosting,0.14461295964769574,0.1932457593181874,0.02403640190994606,0.08909885042401304,0.20012706887137846,96
2025-10,2025-10-19,hist_gradient_boosting,0.21409911679547436,0.2692865149265466,0.07879285841175544,0.20241812031369685,0.2257801132772519,96
2025-10,2025-10-20,hist_gradient_boosting,0.1410030891118994,0.178405126726978,0.10337462089904569,0.08836743839015644,0.19363873983364233,96
2025-10,2025-10-21,hist_gradient_boosting,0.11155512549230602,0.13223273847765885,0.0749257066440345,0.14778453102545344,0.07532571995915864,96
2025-10,2025-10-22,hist_gradient_boosting,0.08964415355304611,0.11548414918459296,0.048395056740701096,0.07425174441806537,0.10503656268802686,96
2025-10,2025-10-23,hist_gradient_boosting,0.10546852118612692,0.1283880411457602,-0.0009090409892250831,0.08893188630617803,0.1220051560660758,96
2025-10,2025-10-24,hist_gradient_boosting,0.1420497391584933,0.17927129340299436,-0.025516426976346995,0.1368351894050742,0.14726428891191246,96
2025-10,2025-10-25,hist_gradient_boosting,0.13183991720583563,0.16701405268827427,0.06336295391284778,0.17341480487524605,0.09026502953642516,96
2025-10,2025-10-26,hist_gradient_boosting,0.1713913405017792,0.2409714311797256,0.12249949846982115,0.10191260336499582,0.2408700776385626,96
2025-10,2025-10-27,hist_gradient_boosting,0.18976895744164538,0.25068905386075546,0.15155259377394825,0.18945114158831608,0.1900867732949747,96
2025-10,2025-10-28,hist_gradient_boosting,0.15943164295000872,0.18719400742024037,0.09210725855349768,0.17933848284019438,0.13952480305982307,96
2025-10,2025-10-29,hist_gradient_boosting,0.19967879348952314,0.23879834537899,0.13233379003749013,0.16081189816671462,0.2385456888123317,96
2025-10,2025-10-30,hist_gradient_boosting,0.14272613164280268,0.17070828507300198,0.04116792189013831,0.1380056409992023,0.14744662228640304,96
