month,family,turbine_id,mae,rmse,bias,mae_h1_24,mae_h25_48,n
2025-10,catboost,2,0.12022816371934708,0.18901176722925522,-0.022556641182914713,0.10833943675636805,0.13211689068232613,1382
2025-10,mlp,1,0.14901811795031072,0.19595148078979718,0.015956960838217415,0.12781598958233756,0.17022024631828386,1382
2025-10,mlp,2,0.14321522812295773,0.19213862940708443,0.007258589005639228,0.12294063969499068,0.16348981655092476,1382
2025-10,incumbent,1,0.12458370035844984,0.1926182932748275,-0.020871472305334347,0.11159118548320725,0.13757621523369243,1382
2025-10,incumbent,2,0.1209223191736078,0.18909272469589458,-0.022551373083085656,0.1080216708135976,0.13382296753361803,1382
2025-11,naive,1,0.3257711070913728,0.395630750357658,-0.1258583873918829,0.3274114479374584,0.32413076624528714,1440
2025-11,naive,2,0.3253522437763362,0.3918936478705557,-0.11822405882679088,0.32671366503104904,0.3239908225216235,1440
2025-11,isotonic,1,0.186386330124246,0.2404758517652169,-0.047741297899733796,0.18341786789734962,0.18935479235114236,1440
2025-11,isotonic,2,0.18548648607211504,0.238609559312992,-0.04298932024931841,0.1825694878197057,0.18840348432452433,1440
2025-11,ridge,1,0.17011396791328814,0.2204503883119285,-0.013219466318184568,0.16632662817644905,0.1739013076501272,1440
2025-11,ridge,2,0.17033154941651255,0.2197824331107901,-0.006029212528836981,0.16648643824517748,0.17417666058784761,1440
2025-11,elastic_net,1,0.17264414049648014,0.22219107279552286,-0.010654060261769856,0.1689760072326323,0.176312273760328,1440
2025-11,elastic_net,2,0.1731116993751569,0.22153544033554548,-0.0018508195210291307,0.1693185341481081,0.17690486460220575,1440
2025-11,random_forest,1,0.15931861008451612,0.21442204458164035,-0.009326634217719357,0.1535631548060175,0.16507406536301472,1440
2025-11,random_forest,2,0.1586839258525582,0.21383224490328084,-0.0007389618652950193,0.1531250663085511,0.1642427853965653,1440
2025-11,extra_trees,1,0.16114347217474306,0.2154646730008337,-0.012071832802047933,0.1556617157338402,0.1666252286156459,1440
2025-11,extra_trees,2,0.1602842005345059,0.21423659355711086,-0.003991195484382569,0.15489824429321228,0.1656701567757995,1440
2025-11,hist_gradient_boosting,1,0.15981894864631563,0.21387986597142883,-0.002536046910854337,0.15709768965738613,0.16254020763524515,1440
2025-11,hist_gradient_boosting,2,0.15942976367008513,0.21313912515532998,0.006267193829886386,0.1563562152943406,0.16250331204582963,1440
2025-11,catboost,1,0.14825075280992123,0.22432218656416547,-0.04045747227240177,0.1450032365066943,0.1514982691131482,1440
2025-11,catboost,2,0.14699712458662076,0.22242143576617254,-0.03434536383477199,0.14404105586802143,0.1499531933052201,1440
2025-11,mlp,1,0.15508658411055526,0.2092038261735251,-0.014069904445771692,0.1494597381097646,0.16071343011134592,1440
2025-11,mlp,2,0.15371399687760068,0.2071636750463377,-0.009557103952826256,0.14765469679124413,0.1597732969639572,1440
2025-11,incumbent,1,0.14678528512543096,0.22010431177950035,-0.029085780148311282,0.14319940231850778,0.15037116793235417,1440
2025-11,incumbent,2,0.14564271610855417,0.21845772136015967,-0.02578283776845238,0.14182934399669012,0.1494560882204182,1440
2025-12,naive,1,0.34541580370928365,0.3844768246938162,-0.04005213103743058,0.34575305648912796,0.3450785509294394,1484
2025-12,naive,2,0.3415376415622686,0.3812189597314677,-0.035494118251399816,0.34209591748136625,0.340979365643171,1476
2025-12,isotonic,1,0.21475818302408436,0.28202799763575764,-0.03865107929539739,0.20791453767383614,0.2216018283743327,1484
2025-12,isotonic,2,0.2177155811762215,0.2868056396662374,-0.03256422922948649,0.21163110740234162,0.2238000549501013,1476
2025-12,ridge,1,0.2035467370252045,0.2723386585805177,-0.0010630381332327448,0.19778847462529495,0.209304999425114,1484
2025-12,ridge,2,0.20791104593665047,0.276824792085045,0.007434240408769252,0.2028219022544747,0.21300018961882627,1476
2025-12,elastic_net,1,0.2045416482629949,0.27220995209060417,0.0006042397616353361,0.19940447591978833,0.20967882060620144,1484
2025-12,elastic_net,2,0.20918509198428525,0.27686751307810253,0.011212928168348906,0.20472361189506944,0.21364657207350107,1476
2025-12,random_forest,1,0.20160897505312453,0.2793118916322178,-0.0005471457678999558,0.19483754811541595,0.20838040199083313,1484
2025-12,random_forest,2,0.20528145745552606,0.2830428848141161,0.009832665892514579,0.19866122432191283,0.21190169058913932,1476
2025-12,extra_trees,1,0.1994805165390669,0.2729621279998729,-0.0021184209840127226,0.19165056537569602,0.20731046770243777,1484
2025-12,extra_trees,2,0.20342329147134847,0.27664533932753965,0.007986876900933203,0.19615160007409357,0.21069498286860336,1476
2025-12,hist_gradient_boosting,1,0.20536737841813757,0.27883748335114894,0.003588240962143109,0.20013901405348777,0.21059574278278734,1484
2025-12,hist_gradient_boosting,2,0.20875983172112772,0.28251938868721066,0.014548680804327755,0.2039145794314051,0.2136050840108503,1476
2025-12,catboost,1,0.1879710089514961,0.2857385018791816,-0.017749042824055632,0.1798319811672384,0.19611003673575375,1484
2025-12,catboost,2,0.1911460834846991,0.28931848550884504,-0.009864030401755831,0.18325154730798732,0.19904061966141096,1476
2025-12,mlp,1,0.19325719051848014,0.2739523002677047,-0.0068626632344675476,0.18543719433930142,0.201077186697659,1484
2025-12,mlp,2,0.19458428629380561,0.2760258505413981,-0.013017223657013325,0.18698854432938075,0.20218002825823048,1476
2025-12,incumbent,1,0.18674377419822996,0.28198604796993754,-0.014142174928887552,0.17950005754739445,0.19398749084906547,1484
2025-12,incumbent,2,0.19017938376815244,0.2854364137315171,-0.008295729479199652,0.183103646023996,0.19725512151230884,1476
2026-01,naive,1,0.3285579289774583,0.3609120748624029,0.1298496290193795,0.32929720506835236,0.3277939760768543,1462
2026-01,naive,2,0.32645605502568564,0.3583901691912879,0.12163410470058898,0.3270971406789711,0.32579357012945326,1462
2026-01,isotonic,1,0.17440552441017584,0.22212740208909157,0.030495643480319787,0.1679456154186395,0.18108106318724335,1462
2026-01,isotonic,2,0.17672780597252527,0.22577248743368725,0.03036825889703962,0.1706487358503552,0.18300979359529623,1462
2026-01,ridge,1,0.1768118009522265,0.22579322511622626,0.06944854705492831,0.17089210880092648,0.18292909061622636,1462
2026-01,ridge,2,0.1801613474795621,0.23106517879612298,0.07261505318916207,0.17443339019206852,0.18608050222866876,1462
2026-01,elastic_net,1,0.17760715567907961,0.2252252002218077,0.06900856619116279,0.17191783800907,0.18348638103209375,1462
2026-01,elastic_net,2,0.18198126464208206,0.23131971242509028,0.0747803400169722,0.17650466772143486,0.18764066869220838,1462
2026-01,random_forest,1,0.17168650359325793,0.22829158583767173,0.05776300762783859,0.16079761014960237,0.1829388649682734,1462
2026-01,random_forest,2,0.1763492237951354,0.23488267452997091,0.06335375405682414,0.166171752452862,0.18686641601670587,1462
2026-01,extra_trees,1,0.1700320884048583,0.22290628736902837,0.05850206149611762,0.15936813331264305,0.18105200305508912,1462
2026-01,extra_trees,2,0.1749559855729773,0.2288964202827212,0.0634760775474224,0.16464985544716795,0.18560613116891103,1462
2026-01,hist_gradient_boosting,1,0.1773290652775666,0.23232181311842914,0.04771592978023502,0.165412462453933,0.18964344065720457,1462
2026-01,hist_gradient_boosting,2,0.18276148915107807,0.2390186160008116,0.05283582048905009,0.17090501737080985,0.1950137263315222,1462
2026-01,catboost,1,0.15780063846700834,0.2317499252317404,0.0381873577773992,0.1478888743313903,0.16804325425666647,1462
2026-01,catboost,2,0.16063153939808675,0.23637745958401124,0.04145926604486955,0.1511277158380584,0.17045259768056392,1462
2026-01,mlp,1,0.17384904548262864,0.23261075766382514,0.04491847397311856,0.16109017540877119,0.18703380273558565,1462
2026-01,mlp,2,0.17364698755939184,0.23323992317666806,0.03286547010960901,0.1608593756641121,0.1868614460269757,1462
2026-01,incumbent,1,0.15572097387167583,0.22915289557983054,0.03580227783811669,0.14478284232523778,0.1670242169022787,1462
2026-01,incumbent,2,0.15754433730776932,0.23278658370571548,0.03707808186570004,0.14708123734941128,0.16835669234123246,1462
